degree,riskstat,1hop_degree,2hop_degree,1hop_riskstat,2hop_riskstat
-1.3503236,-1.0964532,-0.7777369,-0.77248234,-0.7353568,-0.77230376
-1.2273701,-1.0964532,-0.75923467,-0.76293886,-0.7353568,-0.77230376
-0.7355563,-1.0964532,-0.63644695,-0.50526434,-0.6967026,-0.68284976
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.781942,-0.7756635,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.781942,-0.78520703,-0.7353568,-0.77230376
0.37102494,0.05992115,0.16419627,0.84195983,0.13160303,0.88259506
-0.4281726,-0.518266,-0.4329221,-0.0185458,-0.47029904,-0.3250338
-0.36669585,-0.518266,-0.4833828,-0.4702715,-0.60282797,-0.41448778
-1.1658933,-1.0964532,-0.75839365,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-0.80735964,-0.7701678,-0.7788447,-0.71326864,-0.76112205
-1.2888469,-0.80735964,-0.7701678,-0.7788447,-0.71326864,-0.76112205
-1.2888469,-1.0964532,-0.76512176,-0.77248234,-0.7353568,-0.77230376
-1.3503236,-0.518266,-0.7752139,-0.7820259,-0.6911805,-0.76112205
-1.473277,-0.80735964,-0.783624,-0.76612,-0.71879065,-0.70521325
-0.18226565,0.34901476,-0.35302597,-0.44641277,-0.056146238,-0.48157826
-1.3503236,-0.518266,-0.7752139,-0.7820259,-0.6911805,-0.76112205
-1.3503236,-0.80735964,-0.7752139,-0.7820259,-0.71326864,-0.77230376
-0.7355563,-1.0964532,-0.637288,-0.66909444,-0.7077466,-0.7275768
-1.3503236,-0.80735964,-0.7760549,-0.78520703,-0.71326864,-0.77230376
-1.473277,-1.0964532,-0.783624,-0.76612,-0.72983474,-0.73875856
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-0.9199865,0.05992115,-0.7003638,-0.77407295,-0.5420855,-0.73875856
-1.3503236,-0.80735964,-0.7760549,-0.78520703,-0.71326864,-0.77230376
-1.2888469,-1.0964532,-0.7684858,-0.78520703,-0.7353568,-0.77230376
-1.2273701,-1.0964532,-0.7600757,-0.7772541,-0.7353568,-0.76112205
-1.3503236,-0.518266,-0.7785779,-0.78043526,-0.7022246,-0.73875856
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-0.80735964,-0.77353185,-0.78520703,-0.71326864,-0.77230376
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.78025997,-0.77248234,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.784465,-0.7756635,-0.7353568,-0.77230376
-0.61260283,0.05992115,-0.62130874,-0.65796036,-0.45373294,-0.45921478
-1.3503236,-1.0964532,-0.7760549,-0.7756635,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.78025997,-0.7772541,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.78025997,-0.7772541,-0.7353568,-0.77230376
-0.9814632,-1.0964532,-0.715502,-0.77407295,-0.7353568,-0.77230376
-1.3503236,-0.80735964,-0.7752139,-0.7820259,-0.71326864,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-0.24374239,-0.518266,-0.37993836,-0.3827894,-0.46477702,-0.5710323
-0.36669585,0.9272019,-0.5187053,-0.632511,-0.16658698,-0.5039418
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.3503236,-0.80735964,-0.7760549,-0.78520703,-0.71326864,-0.77230376
-1.2888469,-1.0964532,-0.77353185,-0.78043526,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.2273701,-1.0964532,-0.7693268,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-0.80735964,-0.7701678,-0.77248234,-0.7243127,-0.76112205
-1.2888469,-1.0964532,-0.7659628,-0.7374895,-0.72983474,-0.73875856
-1.2888469,-0.518266,-0.7684858,-0.78520703,-0.68013644,-0.77230376
0.3095482,0.9272019,0.04729563,0.5365678,0.36352858,0.2005084
-1.1044166,-1.0964532,-0.7491425,-0.7597577,-0.7353568,-0.77230376
0.06364128,0.9272019,-0.26471975,-0.65796036,0.120558955,-0.43685126
0.12511802,0.05992115,-0.11165559,0.0959762,-0.15554291,-0.1684893
-0.797033,-1.0964532,-0.65410817,-0.7024967,-0.7243127,-0.70521325
-1.4118003,-1.0964532,-0.781101,-0.7820259,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.77941895,-0.78520703,-0.7353568,-0.77230376
-0.9199865,-0.22917245,-0.69952285,-0.7549859,-0.5696957,-0.76112205
1.3546528,0.6381084,1.0371665,0.23912872,0.8108136,0.79314107
-1.473277,-0.80735964,-0.78614706,-0.78520703,-0.7243127,-0.77230376
-0.120788924,0.6381084,-0.34966195,-0.594337,0.021162283,-0.6493045
-1.4118003,-1.0964532,-0.781101,-0.7820259,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.7760549,-0.7756635,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.78025997,-0.77248234,-0.7353568,-0.77230376
-1.3503236,-0.80735964,-0.7760549,-0.78520703,-0.71326864,-0.77230376
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-1.1044166,-1.0964532,-0.7340043,-0.7756635,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.0429399,-0.518266,-0.712138,-0.6261487,-0.63596016,-0.6604863
-0.4281726,-0.22917245,-0.48506483,-0.43845984,-0.45373294,-0.6493045
-1.4118003,-1.0964532,-0.781942,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.781942,-0.78520703,-0.7353568,-0.77230376
0.3095482,-0.518266,0.04813664,-0.10284672,-0.36538035,-0.00076306664
0.98579234,-0.518266,0.72935617,0.6749486,-0.12793273,-0.034308314
-1.4118003,-0.80735964,-0.78025997,-0.78043526,-0.7077466,-0.7499403
-0.3052191,0.6381084,-0.3631181,-0.36529297,0.026684318,-0.15730755
-1.4118003,-1.0964532,-0.781942,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-1.0964532,-0.76764476,-0.7820259,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.781942,-0.78520703,-0.7353568,-0.77230376
-1.3503236,-0.518266,-0.7777369,-0.78520703,-0.6967026,-0.77230376
-1.3503236,-0.80735964,-0.7777369,-0.78520703,-0.71879065,-0.77230376
-0.61260283,0.05992115,-0.59187335,-0.6070617,-0.38194644,-0.6940315
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.781942,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-0.80735964,-0.7684858,-0.7708918,-0.7077466,-0.77230376
-1.473277,-1.0964532,-0.78530604,-0.78043526,-0.7353568,-0.77230376
-1.2273701,-1.0964532,-0.7567116,-0.7788447,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.7785779,-0.7693012,-0.7243127,-0.7499403
-1.3503236,-1.0964532,-0.7760549,-0.7756635,-0.7353568,-0.77230376
-1.0429399,-0.518266,-0.72054815,-0.7486236,-0.63596016,-0.7499403
-1.3503236,-1.0964532,-0.7752139,-0.78043526,-0.7353568,-0.77230376
-1.2273701,-1.0964532,-0.7659628,-0.7693012,-0.7353568,-0.77230376
-0.9199865,-0.80735964,-0.69531775,-0.7184025,-0.6856585,-0.7275768
-1.1044166,-0.80735964,-0.7306403,-0.72794604,-0.6967026,-0.73875856
-1.1658933,-0.518266,-0.73148125,-0.71522135,-0.65804833,-0.68284976
-1.3503236,-1.0964532,-0.7777369,-0.7788447,-0.7353568,-0.77230376
-1.2273701,-1.0964532,-0.7575526,-0.77407295,-0.7353568,-0.77230376
-1.2273701,-1.0964532,-0.7457785,-0.72794604,-0.7353568,-0.77230376
-0.9814632,-0.518266,-0.7180251,-0.72794604,-0.613872,-0.63812274
-0.61260283,-0.518266,-0.5548688,-0.29212615,-0.5365635,-0.36976078
-0.61260283,-0.518266,-0.60112447,-0.613424,-0.5917839,-0.7275768
-0.9814632,-0.80735964,-0.7028869,-0.7708918,-0.66357034,-0.7499403
2.3382804,0.9272019,2.349145,0.864228,1.6335971,1.1285936
0.67840856,1.5053891,0.3374447,-0.0105928825,1.0427392,0.5806879
-1.1044166,-0.518266,-0.7390504,-0.78520703,-0.64700425,-0.77230376
-0.8585098,-1.0964532,-0.6667234,-0.6181958,-0.71326864,-0.61575925
-0.24374239,-0.22917245,-0.38750747,-0.54661953,-0.3874685,-0.5039418
0.73988533,-0.80735964,0.48293972,0.0768892,-0.5420855,-0.41448778
-1.4118003,-1.0964532,-0.781942,-0.77248234,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.78025997,-0.77248234,-0.7353568,-0.77230376
-0.9199865,-0.80735964,-0.68017954,-0.65636975,-0.6746144,-0.68284976
-1.2273701,-0.80735964,-0.75923467,-0.7772541,-0.7022246,-0.77230376
-1.2888469,-1.0964532,-0.77269083,-0.78043526,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.7752139,-0.78043526,-0.7353568,-0.77230376
-1.3503236,-0.80735964,-0.7760549,-0.78520703,-0.71326864,-0.77230376
-1.4118003,-1.0964532,-0.78025997,-0.78043526,-0.7353568,-0.77230376
0.06364128,-0.80735964,-0.2672428,-0.3239378,-0.5973059,-0.54866874
1.4776062,0.34901476,1.4812207,1.494099,0.62306434,0.52477914
0.49397838,-0.22917245,0.1658783,0.18823005,0.081904694,0.70368713
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.781942,-0.7772541,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.7760549,-0.7756635,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.781942,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-0.80735964,-0.7752139,-0.78520703,-0.71879065,-0.77230376
-1.4118003,-1.0964532,-0.781942,-0.78520703,-0.7353568,-0.77230376
-1.4118003,-0.80735964,-0.78025997,-0.7756635,-0.71879065,-0.77230376
-1.1044166,-1.0964532,-0.7323223,-0.70567787,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.78025997,-0.7756635,-0.72983474,-0.7499403
0.43250167,0.9272019,0.13560186,0.15800896,0.62306434,0.78195935
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-0.8585098,-0.80735964,-0.6532672,-0.5609348,-0.66909236,-0.54866874
-1.4118003,-1.0964532,-0.78025997,-0.7693012,-0.72983474,-0.7499403
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-0.80735964,-0.7701678,-0.7772541,-0.71326864,-0.76112205
-1.2888469,-0.80735964,-0.7701678,-0.7772541,-0.71326864,-0.76112205
-1.4118003,-1.0964532,-0.78025997,-0.7693012,-0.72983474,-0.7499403
-1.4118003,-1.0964532,-0.782783,-0.78043526,-0.7353568,-0.77230376
1.6005596,1.7944827,1.5342044,2.9510734,2.042228,4.270665
-1.4118003,-1.0964532,-0.78025997,-0.7756635,-0.72983474,-0.7499403
-1.2888469,-0.80735964,-0.7718499,-0.7693012,-0.71879065,-0.7499403
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.78025997,-0.76134825,-0.7353568,-0.77230376
1.2931759,1.5053891,1.0178232,0.53179604,1.5894209,1.5087731
0.8628388,4.396325,0.36435705,-0.2778109,2.7656147,0.45768866
-1.4118003,-1.0964532,-0.78025997,-0.77248234,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.7752139,-0.78043526,-0.7353568,-0.77230376
-1.2888469,-1.0964532,-0.7634397,-0.76612,-0.7353568,-0.7499403
-1.473277,-1.0964532,-0.78530604,-0.7820259,-0.72983474,-0.76112205
-0.48964933,-1.0964532,-0.46403953,-0.4130105,-0.6967026,-0.5710323
-1.4118003,-1.0964532,-0.78025997,-0.7772541,-0.7353568,-0.77230376
-1.2273701,-1.0964532,-0.7668038,-0.7788447,-0.71879065,-0.76112205
-0.797033,-0.518266,-0.6675644,-0.7597577,-0.5917839,-0.7275768
-0.8585098,-0.80735964,-0.6288778,-0.4130105,-0.66909236,-0.6045775
-0.61260283,-0.518266,-0.55066377,-0.6961343,-0.5586516,-0.7275768
-1.1658933,-1.0964532,-0.73820937,-0.708859,-0.7353568,-0.77230376
-1.0429399,-0.80735964,-0.711297,-0.73271775,-0.6856585,-0.77230376
0.002164542,-0.22917245,-0.27985796,-0.441641,-0.315682,-0.2355798
-0.05931219,1.5053891,-0.25126356,0.010084702,0.19234544,0.43532518
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.3503236,-0.80735964,-0.77353185,-0.7788447,-0.6967026,-0.7499403
-1.2888469,-0.518266,-0.7701678,-0.78520703,-0.6856585,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-0.518266,-0.7701678,-0.78520703,-0.6856585,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78530604,-0.7820259,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-0.24374239,-0.80735964,-0.36816418,-0.42891634,-0.51999736,-0.53748703
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.2273701,-0.80735964,-0.7659628,-0.77248234,-0.7077466,-0.7275768
-1.1044166,-0.518266,-0.7340043,-0.7295366,-0.65804833,-0.7275768
-1.3503236,-0.518266,-0.7743729,-0.7756635,-0.6911805,-0.76112205
-1.2888469,-0.518266,-0.7693268,-0.76612,-0.6856585,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-0.48964933,-0.22917245,-0.49095193,-0.11557139,-0.46477702,-0.07903531
-0.48964933,-1.0964532,-0.5119772,-0.5911558,-0.7353568,-0.7275768
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-1.0964532,-0.7684858,-0.7581671,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.7743729,-0.7693012,-0.72983474,-0.7275768
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-1.0964532,-0.7684858,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.1044166,-1.0964532,-0.73736835,-0.7772541,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.7743729,-0.7693012,-0.72983474,-0.7275768
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-0.518266,-0.76512176,-0.73430836,-0.6967026,-0.716395
-1.3503236,-1.0964532,-0.7743729,-0.7693012,-0.72983474,-0.7275768
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.4118003,-0.80735964,-0.78025997,-0.78043526,-0.71879065,-0.76112205
-1.4118003,-0.80735964,-0.78025997,-0.78043526,-0.71879065,-0.76112205
-0.8585098,-1.0964532,-0.6642003,-0.6150146,-0.7353568,-0.68284976
0.80136204,-0.22917245,0.55610776,0.91830784,0.1426471,-0.3026703
-1.3503236,-0.518266,-0.77689594,-0.7820259,-0.7022246,-0.76112205
-1.3503236,-0.518266,-0.77689594,-0.7820259,-0.7022246,-0.76112205
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.473277,-0.80735964,-0.784465,-0.77248234,-0.7243127,-0.7275768
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.473277,-0.80735964,-0.784465,-0.7756635,-0.71879065,-0.7275768
-1.1658933,-1.0964532,-0.74073243,-0.72158366,-0.7353568,-0.77230376
-1.1658933,-1.0964532,-0.74998355,-0.7677106,-0.7353568,-0.77230376
-1.2888469,-1.0964532,-0.7684858,-0.78520703,-0.7353568,-0.77230376
-0.48964933,-0.22917245,-0.5262744,-0.4146011,-0.47029904,-0.1684893
-0.9814632,-0.80735964,-0.71718407,-0.7788447,-0.6911805,-0.77230376
0.5554551,0.9272019,0.26595867,0.4570386,0.5181456,0.5135974
-0.67407954,-1.0964532,-0.63560593,-0.78520703,-0.7353568,-0.77230376
-0.05931219,-0.518266,-0.22098714,-0.61024284,-0.27702773,-0.6045775
-1.4118003,-0.80735964,-0.781942,-0.7756635,-0.7243127,-0.77230376
-1.4118003,-1.0964532,-0.781942,-0.78520703,-0.7353568,-0.77230376
-1.0429399,-0.80735964,-0.7188661,-0.7788447,-0.66909236,-0.7499403
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.781942,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.7785779,-0.7820259,-0.72983474,-0.76112205
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-0.80735964,-0.7684858,-0.78520703,-0.7077466,-0.77230376
-1.473277,-0.80735964,-0.78614706,-0.78520703,-0.7243127,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-0.9199865,-0.518266,-0.6877487,-0.6500074,-0.613872,-0.626941
-1.4118003,-1.0964532,-0.781101,-0.78043526,-0.7353568,-0.76112205
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-1.4118003,-0.518266,-0.781101,-0.7820259,-0.7022246,-0.76112205
-1.2888469,-0.80735964,-0.7684858,-0.78520703,-0.7077466,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.781942,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-0.80735964,-0.7684858,-0.78520703,-0.7077466,-0.77230376
-1.3503236,-1.0964532,-0.7743729,-0.7756635,-0.7353568,-0.76112205
-1.2888469,-0.80735964,-0.7684858,-0.78520703,-0.7077466,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.781101,-0.78043526,-0.7353568,-0.76112205
-1.2888469,-1.0964532,-0.7693268,-0.7820259,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.77353185,-0.7772541,-0.7353568,-0.77230376
0.80136204,-0.22917245,0.38033628,0.12301613,-0.11688865,0.09987268
-1.2888469,-1.0964532,-0.7693268,-0.7820259,-0.7353568,-0.77230376
-1.2888469,-1.0964532,-0.7693268,-0.7820259,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.781942,-0.78520703,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.781942,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-1.0964532,-0.77100885,-0.7788447,-0.7353568,-0.77230376
-1.3503236,-0.80735964,-0.7760549,-0.78520703,-0.71326864,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-0.9814632,-0.80735964,-0.7028869,-0.7708918,-0.66357034,-0.7499403
-0.9814632,-0.80735964,-0.7003638,-0.7184025,-0.6856585,-0.70521325
-0.4281726,-0.22917245,-0.42114794,-0.54025716,-0.23837346,-0.3026703
0.24807148,-0.518266,-0.11333761,-0.26031446,-0.2549396,0.12223618
-1.1044166,-0.80735964,-0.7323223,-0.7422613,-0.6746144,-0.6940315
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.2273701,-0.80735964,-0.7567116,-0.7374895,-0.6911805,-0.70521325
-1.2888469,-0.80735964,-0.7617577,-0.7406707,-0.7077466,-0.7275768
-1.473277,-1.0964532,-0.783624,-0.76134825,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.78025997,-0.78043526,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78530604,-0.7820259,-0.7353568,-0.77230376
0.06364128,0.05992115,-0.1267938,0.32502022,-0.03958013,0.27878064
-0.7355563,-0.80735964,-0.6179447,-0.62932986,-0.64700425,-0.43685126
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-1.0964532,-0.75839365,-0.72794604,-0.7353568,-0.77230376
-1.2888469,-1.0964532,-0.7684858,-0.78520703,-0.7353568,-0.77230376
-1.1044166,-0.80735964,-0.7323223,-0.7422613,-0.6746144,-0.6940315
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.4118003,-1.0964532,-0.77689594,-0.747033,-0.7243127,-0.70521325
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.473277,-0.80735964,-0.78614706,-0.78520703,-0.7243127,-0.77230376
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.1044166,-0.80735964,-0.7323223,-0.7422613,-0.6746144,-0.6940315
-1.3503236,-0.80735964,-0.7760549,-0.78520703,-0.71326864,-0.77230376
-1.3503236,-0.80735964,-0.7760549,-0.78520703,-0.71326864,-0.77230376
-1.4118003,-1.0964532,-0.781942,-0.78520703,-0.7353568,-0.77230376
-1.0429399,-1.0964532,-0.69531775,-0.6022899,-0.6249161,-0.41448778
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-0.80735964,-0.7701678,-0.78520703,-0.71326864,-0.77230376
-1.3503236,-1.0964532,-0.7760549,-0.78520703,-0.7353568,-0.77230376
-1.1044166,-0.518266,-0.7340043,-0.7295366,-0.65804833,-0.7275768
0.24807148,-0.518266,0.058228783,1.1298554,-0.20524125,0.65896016
-1.2273701,-0.80735964,-0.7567116,-0.7374895,-0.6911805,-0.70521325
-1.1044166,-0.80735964,-0.7323223,-0.7422613,-0.6746144,-0.6940315
-1.2273701,-0.80735964,-0.7550296,-0.73430836,-0.7022246,-0.6940315
-0.9814632,-0.518266,-0.71718407,-0.75657654,-0.64700425,-0.73875856
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
-1.473277,-0.80735964,-0.78530604,-0.7756635,-0.7243127,-0.76112205
-1.473277,-1.0964532,-0.78614706,-0.78520703,-0.7353568,-0.77230376
-1.2888469,-1.0964532,-0.76428074,-0.73271775,-0.7243127,-0.70521325
-1.5347538,-1.0964532,-0.78867006,-0.78520703,-0.7353568,-0.77230376
